Time_ms,TC1_C,TC2_C,TC3_C,TC4_C,TC5_C,V_RMS,I_RMS,Wattage
796000,36.75,56.25,61.25,69.50,76.50,27.46,0.01,0.23
796500,36.50,56.25,61.00,69.50,76.50,27.82,0.01,0.19
797000,36.75,56.25,61.00,69.50,76.25,27.82,0.01,0.19
797500,36.75,56.25,61.00,69.50,76.25,27.29,0.01,0.20
798000,36.75,56.25,61.00,69.50,76.25,27.29,0.01,0.20
798500,36.75,56.25,61.00,69.50,76.25,27.40,0.01,0.18
799000,36.75,56.25,61.00,69.50,76.25,27.40,0.01,0.18
799500,36.75,56.25,61.00,69.50,76.25,27.63,0.01,0.18
800000,36.50,56.25,61.00,69.50,76.25,27.63,0.01,0.18
800500,36.75,56.25,61.00,69.50,76.25,27.42,0.01,0.19
801000,36.50,56.25,61.00,69.50,76.25,27.42,0.01,0.19
801500,36.75,56.25,61.00,69.25,76.00,27.69,0.01,0.20
802000,36.50,56.25,61.00,69.25,76.00,27.69,0.01,0.20
802500,36.75,56.25,61.00,69.25,76.00,27.99,0.01,0.23
803000,36.75,56.25,61.00,69.25,76.00,27.99,0.01,0.23
803500,36.75,56.25,61.00,69.25,76.00,28.68,0.01,0.21
804000,36.75,56.25,61.00,69.25,76.00,28.68,0.01,0.21
804500,36.75,56.25,61.00,69.25,76.00,27.19,0.01,0.18
805000,36.75,56.25,61.00,69.25,75.75,27.19,0.01,0.18
805500,36.75,56.00,61.00,69.25,75.75,28.53,0.01,0.27
806000,36.75,56.00,61.00,69.25,75.75,28.53,0.01,0.27
806500,36.75,56.00,61.00,69.25,75.75,27.31,0.01,0.19
807000,36.75,56.00,61.00,69.25,75.75,27.31,0.01,0.19
807500,36.75,56.00,61.00,69.25,75.75,26.52,0.01,0.20
808000,36.75,56.00,61.00,69.25,75.75,26.52,0.01,0.20
808500,36.75,56.00,61.00,69.25,75.75,27.61,0.01,0.23
809000,36.75,56.00,61.00,69.25,75.75,27.61,0.01,0.23
809500,36.75,56.00,61.00,69.25,75.75,27.29,0.01,0.19
810000,36.75,56.00,61.00,69.25,75.75,27.29,0.01,0.19
810500,36.75,56.00,61.00,69.25,75.50,27.74,0.01,0.23
811000,36.75,56.00,60.75,69.25,75.50,27.74,0.01,0.23
811500,36.75,56.00,61.00,69.25,75.50,27.35,0.01,0.20
812000,36.75,56.00,60.75,69.25,75.50,27.35,0.01,0.20
812500,36.75,56.00,61.00,69.25,75.50,28.62,0.01,0.22
813000,36.75,56.00,60.75,69.00,75.50,28.62,0.01,0.22
813500,36.75,56.00,61.00,69.25,75.50,26.93,0.01,0.17
814000,36.75,56.00,60.75,69.00,75.50,26.93,0.01,0.17
814500,36.75,56.00,60.75,69.00,75.50,28.53,0.01,0.21
815000,36.75,56.00,60.75,69.00,75.25,28.53,0.01,0.21
815500,36.50,56.00,60.75,69.00,75.25,27.27,0.01,0.21
816000,36.50,56.00,60.75,69.00,75.25,27.27,0.01,0.21
816500,36.75,56.00,61.00,69.00,75.25,27.56,0.01,0.19
817000,36.50,56.00,60.75,69.00,75.25,27.56,0.01,0.19
817500,36.50,56.00,60.75,69.00,75.25,28.23,0.01,0.20
818000,36.75,56.00,60.75,69.00,75.00,28.23,0.01,0.20
818500,36.50,56.00,60.75,69.00,75.25,27.54,0.01,0.17
819000,36.50,56.00,60.75,69.00,75.25,27.54,0.01,0.17
819500,36.75,56.00,60.75,69.00,75.00,28.02,0.01,0.18
820000,36.75,56.00,60.75,69.00,75.00,28.02,0.01,0.18
820500,36.75,56.00,60.75,69.00,75.00,27.85,0.01,0.20
821000,36.75,56.00,60.75,69.00,75.00,27.85,0.01,0.20
821500,36.50,56.00,60.75,69.00,75.00,26.91,0.01,0.20
822000,36.50,56.00,60.75,69.00,75.00,26.91,0.01,0.20
822500,36.75,56.00,60.75,69.00,75.00,27.69,0.01,0.16
823000,36.50,56.00,60.75,69.00,75.00,27.69,0.01,0.16
823500,36.50,56.00,60.75,69.00,74.75,27.88,0.01,0.17
824000,36.50,56.00,60.75,68.75,75.00,27.88,0.01,0.17
824500,36.50,56.00,60.75,69.00,74.75,27.27,0.01,0.19
825000,36.75,56.00,60.75,68.75,74.75,27.27,0.01,0.19
825500,36.50,55.75,60.75,69.00,74.75,26.96,0.01,0.19
826000,36.50,55.75,60.75,68.75,74.75,26.96,0.01,0.19
826500,36.50,56.00,60.75,69.00,74.75,27.26,0.01,0.19
827000,36.50,56.00,60.75,68.75,74.75,27.26,0.01,0.19
827500,36.50,56.00,60.75,68.75,74.75,26.26,0.01,0.18
828000,36.50,56.00,60.75,68.75,74.75,26.26,0.01,0.18
828500,36.75,56.00,60.75,68.75,74.75,28.60,0.01,0.19
829000,36.50,56.00,60.75,68.75,74.50,28.60,0.01,0.19
829500,36.50,56.00,60.75,68.75,74.75,27.66,0.01,0.22
830000,36.50,55.75,60.75,68.75,74.50,27.66,0.01,0.22
830500,36.50,56.00,60.75,68.75,74.50,27.42,0.01,0.18
831000,36.50,55.75,60.75,68.75,74.50,27.42,0.01,0.18
831500,36.50,55.75,60.75,68.75,74.50,27.35,0.01,0.17
832000,36.50,55.75,60.50,68.75,74.50,27.35,0.01,0.17
832500,36.50,55.75,60.50,68.75,74.25,27.50,0.01,0.19
833000,36.50,55.75,60.50,68.75,74.25,27.50,0.01,0.19
833500,36.50,55.75,60.75,68.75,74.25,27.04,0.01,0.21
834000,36.75,55.75,60.50,68.75,74.25,27.04,0.01,0.21
834500,36.50,55.75,60.50,68.75,74.25,27.57,0.01,0.15
835000,36.50,55.75,60.50,68.75,74.25,27.57,0.01,0.15
835500,36.50,55.75,60.75,68.75,74.25,27.77,0.01,0.22
836000,36.50,55.75,60.50,68.75,74.25,27.77,0.01,0.22
836500,36.50,55.75,60.50,68.75,74.25,27.46,0.01,0.15
837000,36.50,55.75,60.50,68.75,74.25,27.46,0.01,0.15
837500,36.50,55.75,60.50,68.75,74.25,27.53,0.01,0.22
